7e8bc7f7a7b805672cccaf8dc4e0df98b2aff53f	10.1097/NNA.0b013e3181b9209c	19820527
9b3ca5ad7c8c47fb0fdfed1f9a740ca14e49a238	10.1016/j.jbi.2008.02.001	18359277
57493500049f38607f1feb4ac53fa9418a230393	10.1542/peds.2008-1494	19336379
ffacafa3ade76643025ff1718d259cb65a1af309	10.1111/j.1365-3156.2008.02012.x	18397400
c5cdb2dab26e4d6eddef7a38699b2eb478a666a1	10.1186/1472-6963-9-86	19480656
3ed86ae6dc5074aace2fa051cdfe30fcb17a5540	10.1186/1472-6963-8-265	19094244
790e082d0125a05cc7a93e8707fe5f4c7380994d	10.1111/j.1525-1497.2006.00357.x	16637955
bab6dcb0982ec0a8e12790818d3ac4ae1f95d3f0	10.7326/0003-4819-120-2-199401150-00007	8256973
97067776e5001aa40f129726bb6c19993897d576	10.1111/j.1744-1609.2011.00217.x	21884449
7c224455cdfee98b3c56f62cc21959b97744bee6	10.1111/j.1365-2648.2010.05493.x	21198800
508b0003da2f5411dbc0bfc9c3bfaed457cb73d8	10.1002/14651858.CD006760.pub2	21901705
a11f9180a8eb7a558e7185febed6caaa091ae525	10.1002/14651858.CD008451.pub2	21901722
59d9c8a5118fbfbd6f0dc1a987260f58b3d6e223	10.1002/14651858.CD006413.pub2	21901704
0edf8da0f56ca31a0c8805c2941fdc363bb399a2	10.1186/1741-7015-9-46	21524315
44ded51d2f7197e84928a7a8a5fd44717c0797e7	10.1258/jtt.2010.100709	21357672
97c242c1ab9aff66cfbeb835467c2a0d7e3ad61e	10.1016/j.vaccine.2004.02.029	15694515
654a3ea784fdf0892df826c0a782e05763bcd447		11296604
06cd44d5698ea0b1ce0c35914394fae545113af9	10.1002/14651858.CD001803.pub2	19821282
5b72da856bf7df386a9012507a16984e1fdcd6b4	10.1002/14651858.CD003963.pub2	15495072
68a9303efcd7bcd7ecdb696bac9dc37cf64f5c57	10.1002/14651858.CD002099.pub2	19160206
afc3ba54cd440af95e4135af5d7bf81aa4b0dad4	10.1016/j.ijmedinf.2015.07.002	26250987
3a1482c8f97f3d73dbfe6083a7edf2e7526443d6	10.1002/14651858.CD003698.pub2	14974031
aaf3d2bfa49a22983d343b910e76337561e56f7b	10.1002/14651858.CD007750.pub2	21069696
2249de1cd8708166ecebf240f35f80fae5684636		12528590
d35088bd27aed473aca8c9094e9db2d3526f44d2	10.1002/14651858.CD004910.pub2	17636778
0609bda3a38d4c4d0b85f16036d75d56dbdf9d5d	10.1002/14651858.CD008315.pub2	21249706
db5dd23d4e2c1f08e3493a80f446793dcfde1da4	10.1002/14651858.CD003540.pub2	16437458
21b9ce000479e91b7113b188c3be313aac53f649	10.1002/14651858.CD007491	18843751
16417e9fdf821f3d620c9c8f6de8d4c934bbeb8b	10.1002/14651858.CD000356.pub3	19160179
febeb9d5ce4ad4f9c081adc29e7b9b565c6294c2	10.1002/14651858.CD008137	19821444
8ab3e34ba84051d2487f41887516af56c4b6be33	10.1002/14651858.CD008133	19821443
704b1503404e1c108af0eaf0e5ad63b50953a264	10.1002/14651858.CD000072.pub2	19588316
6f0e9eddc4788fb34e90802d307d05919cd483bb	10.1002/14651858.CD006093.pub2	19160265
a924c87a4f86005f5427cff1012e490d8e186eb6	10.1002/14651858.CD005186.pub3	20824842
4f4d14a34456b6904a96c703d6ddd317e4540d68	10.1002/14651858.CD005471.pub2	18843691
d16310cdbb4ed9e00430b464aa2179dea845053f	10.1002/14651858.CD001984	10796458
47b1510ecb44d3b75768324592d596f96c7bab95	10.1002/14651858.CD005529.pub2	17636805
56a1e3010a85954114c00592573c63dfcb10dfb7	10.1002/14651858.CD002085	11406031
842e93288e8fc97f49274b9372950968d650a9f8	10.1002/14651858.CD006772.pub2	20238349
903c7c1ba85d841da8d51ffcd7cb35b8dc9eed40	10.1002/14651858.CD003798.pub2	14974038
0fd4197e0c83682f5683e9a52db1f8f2dbbb0a68	10.1002/14651858.CD000531	10908475
844788803e44058f8cd52fa1b375870efdbbcda2	10.1002/14651858.CD004510.pub3	17054207
6b96c1304b2d3ff8598fad0e2f415968d0efebc0	10.1002/14651858.CD007717.pub2	20927763
a1b2afc7af19ad0011438ce3f5e79ed6559ff383	10.1002/14651858.CD004180.pub2	15495083
e2c3c1d12096bc91c93617858be3be96c983031d		
e19af0bcf5e593dc1a3a0b48b410865a3615bded		12434964
d053b26b1928b188348604ef54dbc6f67620873c		21077818
1353ec72774785389f17754d8d13036500ae1024	10.1186/1472-6963-10-247	20731816
9efeaa35129947ab9b224368d2a03285e6132951	/S0042-96862004001100012	15640923
e9661ee5361989de7ae58fb91c73d59ca624c5ab	10.1258/135581902760082490	12171749
6aece685bae2491a43de22c0b2d92a265fd6f0b4	10.1136/bmj.324.7351.1434	12065269
3fa5fdd4f04c5535ff548fa3c13aee9a5cacbde5	10.1177/1077558705285291	16595409
1ccca7defa28056d70d560256af8b98af8b362a4		11576471
411caaeba880170035a4a93101b271e4fad0a167	10.1016/S1388-9842%2803%2900160-0	14607195
9048acdd21b100a810c5aaab1427098a33640e62	10.1089/dis.2005.8.114	15815160
5753170f3ac7bc816ac089460251f546e491700c	10.1186/1472-6947-1-1	11737882
0abbca87911c9e49fd2834f3a563c97cc8708797	10.1136/bmj.39156.536968.55	17426062
db3a657799ff29ced854a539c6946b2d5ef111a7	10.1097/JAC.0b013e3181994221	19305227
ba3f0c82bc692c065ea4ff39fa95fd67acfa1fc1		19435399
820d482b03298f7400fd633193cc491c63260a93	10.1097/HJR.0b013e32832a4e7a	19407659
dfd80df7f54abfba9a65ffba2c923e8026934d68		15858458
eff0015232cc831149295feb16c2d3bc1f2dfdd5	10.1258/135763307780908058	17565772
8a7af79a315640527b6f7c730e6f9ab9176ce5e6	10.1258/1357633053688679	15901441
e5bbb9d2e68d9511fa9aef6da2f40ef9e385aec6	10.1111/j.1365-2753.2006.00686.x	17378871
cc166c16f8335259648d86767fb813e9501d68ce	10.1111/j.1525-1497.2005.00310.x	16390512
289e5386549670edead91f44a0d67365734d24f4	10.1097/00005082-200607000-00003	16823276
d4eaf8bf18ff88d13bdadd988394103c31442afb	10.1111/j.1463-1326.2009.01057.x	19531058
3295eb434214f3d053963b1cf607febf806742a5	10.1197/jamia.M2270	17329725
d0abee8f6d829eb32b78b6f5e3372b53d0dc6dd3	10.1111/j.1747-4949.2006.00062.x	18706017
b6d3d945ac119d897fb89d01c47b76641db0f00d	10.1111/j.1464-5491.2005.01627.x	16176199
d8d894308f32390896449bcebf895b4275acc0b3	10.2196/jmir.9.5.e37	18093904
7e77b11cdfda5e0c9ba9047892f94f8cf2ef8042	10.1089/tmj.2007.0111	18817501
bee838d212a7d89100ac8bcc9fe997fae03c119b	10.1258/135763307780096140	17359568
1155cdb9164fde0a61c2ea98a6176612ecb345f5	10.1089/tmj.2008.0009	19035798
77c045174630320d5687be5dccd3a7e12b413a90	10.1089/tmj.2007.0114	18817497
2b1963d7f785cc826bfe630194836cae3dcac3af	10.1016/j.addbeh.2005.05.002	15950392
97288fd1b9ebbac83f3c7de9c55f2f65e454184b	10.1017/S0266462309990201	19619353
20bdcf1a853eaae3c704ed08d819fd2ea98b89cd	10.1080/09638280802062553	18720118
f79e17a4adda0bd95c9861a2ef6d78db6ab635a3	10.1016/j.ijmedinf.2005.09.002	16298545
dbb567c4b913555ba6b5ff05f796ae16d9b9c906	10.1016/j.diabres.2008.09.055	19056140
4a5372c7b1bcefc12dfbb8056d26ab8eb68a1d0b		16160286
50277029f4dee493bffb7db1f718328072a1386b	10.1089/tmj.2007.0032	18361707
8260487153534c79086867090a43af01c35653b9	10.1016/j.pec.2005.10.003	16406472
963550b47e2a622852e1365544d11e297b6491c8	10.1016/j.addbeh.2008.03.006	18538484
16af9f510546ff1eae25c335c867342e603e6ce7	10.1016/S0140-6736(04)17195-X	15474141
58422dc4c42927a4ad084e87d33d3cf22e88bc8d	10.1258/135763307782213552	18005523
6705548abd8ec6db0792dd0ce4b8c86902a71674	10.1177/1077558707305426	17881629
94c0fad687775c539e58c9ba98fe76cc70a3a421		19408966
4a604be34a7eee0e16f913fbe104411b107e271e	10.1093/intqhc/mzl071	17277010
6d6e60de29c8802f512cb1eb709dd671237e90c8	10.1111/j.1365-2648.2008.04927.x	19278415
414db55d9771430e3145eb5149e68dfec310237b		11921606
a071bc9e4a3d1ef4d136bce5dc8abf065b57e789	10.1002/14651858.CD008992.pub2	22071861
d0a0e820c774bd2888299e9f853bd70adb1e1882	10.1002/14651858.CD004538.pub2	22071813
33999dfd152df12b26e47f558dc159e9550618d9	10.1111/j.1369-7625.2006.00415.x	17324196
b95a7630698fd5a494152aa2cf3bf9bc2b10644a	10.2190/4M3E-L0YF-W1TD-EKG0	15088676
df8f8a44ebf15cb0332f3d40341a6706479045e9		21122271
c43f13f79e8fc798d26c40fba65fec4d4f1eca98	10.1097/MLR.0b013e318185c913	18815523
280b180d66de9e0f919a4b768d627b385ccb1e45	10.1016/j.trstmh.2008.04.023	18565559
735b4322a162d905a74414b347dcf77c9a5e4bb6	10.1093/intqhc/mzn059	19155288
8fef6a975f21daa10d2b77a9523056c50e8346ef	10.1258/jhsrp.2010.009113	20555042
851ea33e618e9fb8db0be6c2add514ad53ddba67		10209672
7f8fd02f37e07428d7a042d7cb18438135c044d7		10185377
21c8a63cad1583c17dbf05725f7bccd0e6152beb	10.2471/BLT.09.070607	20461133
a0ff5c1c8d8f543aadd305b6217b1174f7dce4c8		12500881
363287bdb0be69ea7717e5b29591c164677138a9	10.1111/j.1744-1609.2009.00127.x	21631848
136708fc422573fef5d9c0fb221a24b95e88154b	10.3399/bjgp09X453567	19566990
b2ade9731e857cfaa6af91df6706eb2eb78fd87c	10.1016/j.amj.2009.03.007	19896582
d850e0f62f9d00da9998edb9fd20c5064a2e9dd5	10.1016/S0749-3797%2802%2900657-8	12668199
217af55ce805fab7b562727f5e25bd350c588451	10.1186/1478-4491-7-7	19200353
e5db0050ac0736651e17189e88c604d2b6fcf9e9	10.1177/1077558705277379	16049131
81c24381fae241f2e75e1fe7187aa76647fc2c88	10.1007/s13312-011-0096-8	21813923
c7dc33df0584c94ac37e25f7f75ecc10101e02ca	10.1186/1471-2458-11-582	21777456
ccd1795f106de0151d8ff355a946d754cefbebe0	10.1111/j.1365-2702.2011.03743.x	21707807
9e6ca2120f62c52ea33b0ba75813f14af14f9879		17224692
54d5edef8348013687e6246a46d1acc51103e3ec	10.1111/j.1442-200X.2008.02551.x	18353054
880309674639096e91096a4d2c211c5d5f0fc936	10.1002/14651858.CD008488.pub2	22161430
42c3608634283c96102a09c3051e9c0c8508070d	10.1097/BRS.0b013e3181d833ac	20407349
f64647d8ff5decfcb561750ded2e9a0aeb6a133b	10.1016/j.amepre.2008.09.040	19135907
1b15b256ff9ed798a328a184a6f83b22701e1622	10.1016/S0168-8510%2898%2900021-9	10182293
4b1c7521b16bb791d7b6b902327596d8e652b740		21314228
068ca9233d77ef6e80dda295b1be56cfec32d7f6	10.1503/cmaj.1040722	15184339
dfbea344806f2208e1279e22e27a66f1779639e0	10.1002/hec.1333	18186547
dd40a704341a0515d911af2ceca5f6781f862394		17583261
5cf9b011bf4c196cd590cbcfc84c8204f445b20f	10.1136/bmj.39251.599259.55	17631513
41e10d569ddb06b1ad36efd8a28cd5201c984327	10.3148/69.4.2008.185	19063808
207f4883ea9749593c2b622d885aba5e03f0573d	10.1016/j.amepre.2007.02.041	17572313
cded75499f2c4cf07678dd7d2aa7ed07896efbb7	10.1353/hpu.2011.0003	21317504
3416522a2f18214f6dfac95172762b1f806a7672	10.1016/j.genhosppsych.2010.02.003	20430227
48b2c889a9c6b7bdb7f2de4ebe1c2045740adbde	10.1111/j.1365-3016.1998.00075.x	9805721
1829990d825bcbef9d0d04d326f95e69aad32d0b	10.1093/heapol/czr083	22279082
6b8ecc21ea652a7b96d3b7cf97686cf4543db595	10.2196/jmir.1772	21821503
bc224ec95f49400e379c8da4be746536c0884827		8560291
8b4b135c0032457f60545f36a614ca9380fec845		9214532
01bdfb6e63bf6d7bddcef2a5dfd69d51ec935380		9502546
f2314fb3a91f814e3eefe95d284fc3e3a0b1af33		10320872
7e50877f1e56c8357ae54b0672d3ed185b871b52	10.1038/sj.bjc.6690498	10376984
039a509377f1a910aa6246e1f008eb043e176896		9929229
a229a7d94c3376638913a234b58cba2c2a576fd2		9989322
2729e6f0905bd38333c0b537f7489ffde29e66b6	10.3109/02813432.2011.629150	22126218
01f7fbad17dc653dd8229c7094059c9987632722	10.1016/j.regg.2011.02.005	21719152
887c695fb2b400203edcbf7a2fe7c0492aab7edc	10.1258/135581903322029539	12869344
5744b38b1d48392737e0a5fa757dd882dc4569c1	10.1211/0022357055551	
69ccbcdce7e0c482c69add17a942b0f21c85ca97	10.1002/14651858.CD007899.pub2	22336833
03f8d580f11aa7567f1e08c07586c8a1f192723f	10.1002/14651858.CD009756	22419345
c21c08456518f70553bf75c56c6225be8f7c2c41	10.1186/1472-6963-11-272	21999234
dfc3346bb0a221fc9935836bcefb7abf098e1718	10.1002/14651858.CD007945.pub2	22419327
bf175a06fd70deb8849197112a7e7f7ed60eb27b	10.1002/14651858.CD001917.pub3	22419283
86df6772b56cef12f70c41b02e7cdb80fccd8e67	10.2196/jmir.1138	19632970
133ab638e3c8cf3db98d7f1e0ad5c2dbafd94c97	10.2196/jmir.9.3.e26	17942388
f732c1477bb1935eff62180f9caba2885346666f	10.1016/j.amepre.2007.05.007	17888860
45d79ab05bbf7d80b9069e3376974bdf06ee3ca3	10.1111/j.1365-2125.2007.03071.x	18093253
cb91b7d4b3a675d4a48c89bb26550b14d8362387	10.1097/AJP.0b013e31821b6be4	21610491
e7beb0927ca971392c655034e4e6bc89301bd0e9	10.1055/s-0028-1119399	19288425
2491348ca0ae661982acb766c03175d4fd3b2c93	10.1345/aph.1K151	17712043
69dde8ca283b01aa74290d3eae64e725c60499a2	10.1038/ajh.2011.100	21654858
9591b28827e1aa9ba98d5e113d19dd3e63674824	10.1371/journal.pone.0036105	22615751
75edf890df5402cd11dc3dec0b3dcccbe5a2cd26	10.1007/s11606-012-2025-5	22407585
117079d9a63c3cbc28bc6abbbf695e12dd33a3d9	10.1111/j.1741-6787.2011.00239.x	22268959
a4b2cf7ec95cc28ace155863b5685f5e4887c58b	10.1002/14651858.CD000214.pub2	22592671
21f853e70af1675dc3ed23c08118bdb5fdbfad89	10.1211/ijpp/18.02.0002	20441116
ebd3cd4b8421bcf0f9442dc600ff52f1ea3b8320	10.1016/j.pec.2011.06.014	21798685
f30b44d65750a542c39c32a70bba25cd2e23c07e		20513335
b1c813117061453a3871c60c84b50ef353f60fc1	10.1016/j.arr.2011.05.001	21628005
f2aab08935996ef5f6a9e2c811b3b5bc37845538		21571914
d946653f9d75e290f5a4ef959c67385a933972f7	10.3109/09638281003797356	20441412
df63dade7b6401c8295f1a7cc4cd3ae7bba53c50	10.1016/j.jsat.2010.11.002	21185683
92195cbe7081022fb032cf98135e2e046aacf555	10.1111/j.1360-0443.2010.02975.x	20528806
a08aaa63c33ff493d8bf2c1901619db174aaf3e2		19402816
d4cff9b257e58292d398ed3c2ed23168a4578026		14596488
bbf075ad1455202f983f6b062c859e8289aa8e08	10.1186/1748-5908-6-89	21824383
86e7f9a663a527e8ee0e27faa378434ae9c961ff	10.1186/1748-5908-6-90	21824384
17ff2292c48b184653fa8f99bddc1e2f89c7335d	10.1111/j.1600-0447.2009.01373.x	19486329
0856e3e320bfa740c543e92d97fbe1fa188bf087	10.1016/j.jcrc.2005.12.008	16616617
f70811233aa966c714517bd6c9be75de21989170	10.1071/AH10927	21871201
4c22eea86a31d76da5c833a208754cb696ffa4b4	10.1377/hlthaff.2009.0894	20348068
d35bf3232616e2eac2cdf809130709f4de898a2c	10.3310/hta14210	20441712
f1ff04328c5b27374cb5733f17c131a24a837e96	10.1186/1471-2458-11-S3-S13	21501430
aa18c5cc0c4544bcc7c32adfd9ee139d148d807d	10.1111/j.1464-5491.2010.03180.x	21392066
9ea9d22a47b7afbf73f6fe1d0cff0d874f200a43		11025835
3a7d66fea22fb064d82c4643bb7175b7cf64541e	10.1016/j.diabres.2010.09.023	20961643
e2efff1a63def29932f79bf83a2b4b07e598c10d	10.1503/cmaj.090578	20212028
ab2220716d735753b5bfbe2457ebb3377d708b6d	10.1186/1471-2458-11-S3-S7	21501458
e489235dfbb92bb914f0285c4e5c1dd7341210f5	10.1016/j.jpsychores.2009.10.012	20488268
0a0152037fb382fdd11f40babf894f7149798424	10.1007/s10882-011-9259-8	
00bbe03706dc052da64c2e6b4034866f63109f52		19164393
687cc6d66e327479ff5f169a9546ce8fdc4baaac	10.1080/02791072.2007.10399867	17523588
b29e72962e761cfc55c138753f2afa870da3b56f	10.1503/cmaj.091786	21149524
701cd0b3dec860bed1d54bff90592cdadd8162f9	10.1345/aph.1P429	21205952
f2db070d0b44c7b0075b27f0d08f8c4c47d58df9		19087471
3db2056ab673e18aa916a4cdadbe30c4981cc0e6	10.1017/S146342361100003X	21798119
d9bdf637ae6b9471e02237062d557b899c5484b9	10.2196/jmir.6.4.e40	15631964
1aa3e540e16af2866bb23e3bd8d5634aa7d9cba3	10.3109/02813432.2010.537015	21192758
933088f93635ef2c5ed2b2fa306f89d8323670d8	10.1136/bmjqs.2010.047183	21355019
95f5d304574a73ae358ccd40054ad82a8018de39		16378566
f3085890e818295c940450811ea94ccf4db6ef3e	10.1136/bmjqs.2009.034587	21262793
87b1d7f923157d62b0bacccba9fc9dbeeff760d5	10.1097/HJR.0b013e32832e097f	20054288
5f0a7a8e84e4a1ee2b09b15333a204f9d6811ee0		20528707
ca88060ba5b678efa42775d63c274cc6e5bf61f6	10.1080/16506073.2010.550058	21547778
c4916ae1b5af90b327f7c9ff21deaad59d68c92a	10.1016/j.amepre.2010.08.014	21074681
7b65dc774dcf994798cd5905f5fa3264c3a237f6	10.1016/j.surg.2010.11.003	21236454
394dc0750a2cf659e1e18fc7018f06221aad37b9		16506879
e5191a4ced32ffe4d81622d89387d4c144850ee7	10.1007/s00384-009-0703-5	19415308
b43d9ec662eb2cdc2d9e38295efde0e69b56478c	10.1258/jtt.2007.070709	18348749
f41a1972cb435afee1818ed4194f041b662ed509	10.1136/bmj.b5631	20085991
9b092fad0ca17a5e8a21a028479c650c3a9e9732	10.1258/jtt.2009.090812	20197355
48713fcc2d15979271681aa50af6f4e2c1a42373	10.1258/jtt.2009.090406	20008054
a3c3c6b78df91368ff9cd409e2922307e12a4baa		21488706
d199a0076dcb963de9d53542886ab22856901634	10.1136/adc.2003.035543	15665164
b0d60f6d80e2c3ed95ca26eb0cba2df623b26c68	10.1093/jac/dkr137	21460369
771e622891dba720e9adf44241a8eef35abde357	10.1001/archinternmed.2011.399	21911628
60113902dce363c2ffd702ab7db753ceddf932c0	10.1001/archinternmed.2011.61	21444842
033d36eb3874d988fde749d6f225694baf03f8e4		21374960
4f2f56dc19c03a5cb9f3221d1dde43d09d0e3a09	10.1377/hlthaff.2011.0041	21471497
48ab8556574e28ac449bc08ec9cf72d6f3e3c1b1	10.1111/jocn.13605	27685951
082ef237a8eb6b9c52fe92c4599cbd2dd41a60a2		19514804
a3a88cc2022d196c380db1dfd94775ecc3925e36	10.1080/10640260600952522	17062448
958d0fab76f932f13e1f756fe09a96ffbdfd3e17	10.1007/s00134-006-0380-6	17019547
30194344975dfd3e4682e90a8de34d4e42ea4954	10.1089/15305620152814700	11886667
9f503e6d16de342d5468745a4c64054c5d110b75	10.1111/j.1365-2702.2006.01862.x	17394536
793364adb8822ae545eef81ef09faaeb24be69c5	10.1016/j.ajog.2010.05.028	20598284
3c83d6fe7552055d384dd35d392ff78587284db7	10.1016/j.jacc.2009.08.017	19850208
66c3430ecf821e48dca466af0cd825ea1ddf3275	10.1093/jpepsy/jsq023	20392790
aa9501c589b1b3f1b65f98245d52d67357cdb613		21348564
47231afe9e87737c5679853f3266507ff1f9e571	10.1111/j.1741-6787.2010.00198.x	20819199
b2f7ef05c34ad61759b2efdfa38a01f5494d5ffa	10.1016/j.jpsychores.2006.10.015	17324690
